unique_course_id,course_run_id,name,_discipline,category,exam_date,_duration,faculty,institute,coordinating_institute,course_status,is_fdp
107101087,noc22-de15,Understanding Design,Engineering Design,Rerun,2022-09-25,4,Prof. Nina Sabnani,IIT Bombay,IIT Bombay,upsc,True
107101088,noc22-de16,"Design, Technology and Innovation",Engineering Design,Rerun,2022-09-25,8,Prof. B. K. Chakravarthy,IIT Bombay,IIT Bombay,uptc,True
108106162,noc22-ee01,Nonlinear System Analysis,Electrical Engineering,Rerun,2022-04-24,12,"Prof. Ramkrishna Pasumarthy
Prof. Arunkumar D Mahindrakar",IIT Madras,IIT Madras,oc,True
108106171,noc22-ee02,Applied Linear Algebra,Electrical Engineering,Rerun,2022-04-23,12,Prof. Andrew Thangaraj,IIT Madras,IIT Madras,oc,True
108101126,noc22-ee03,Fundamental of Power Electronics,Electrical Engineering,Rerun,2022-04-24,12,Prof. L.Umanand,IISc Bangalore,IISc Bangalore,oc,True
108104100,noc22-ee04,Principles of Signals and Systems,Electrical Engineering,Rerun,2022-04-24,12,Prof. Aditya K. Jagannatham,IIT Kanpur,IIT Kanpur,oc,False
108104091,noc22-ee05,Principles of Communication Systems - I,Electrical Engineering,Rerun,2022-04-24,12,Prof. Aditya K. Jagannatham,IIT Kanpur,IIT Kanpur,oc,False
108105131,noc22-ee06,Electrical Machines - II,Electrical Engineering,Rerun,2022-04-23,12,Prof. Tapas Kumar Bhattacharya,IIT Kharagpur,IIT Kharagpur,oc,False
108105159,noc22-ee07,Network Analysis,Electrical Engineering,Rerun,2022-04-24,12,Prof. Tapas Kumar Bhattacharya,IIT Kharagpur,IIT Kharagpur,oc,False
108107129,noc22-ee08,CMOS Digital VLSI Design,Electrical Engineering,Rerun,2022-03-27,8,Prof. Sudeb Dasgupta,IIT Roorkee,IIT Roorkee,oc,True
108103157,noc22-ee09,Microprocessors and Interfacing,Electrical Engineering,Rerun,2022-04-23,12,Prof. Shaik Rafi Ahamed,IIT Guwahati,IIT Guwahati,oc,False
108102120,noc22-ee10,Principles of Digital Communications,Electrical Engineering,Rerun,2022-04-23,12,Prof. Abhishek Dixit,IIT Delhi,IIT Delhi,oc,True
108105180,noc22-ee100,Control and Tuning Methods in Switched Mode Power Converters,Electrical Engineering,Rerun,2022-10-30,12,Prof. Santanu Kapat,IIT Kharagpur,IIT Kharagpur,uplc,True
108105167,noc22-ee101,Power System Protection,Electrical Engineering,Rerun,2022-10-30,12,Prof. Ashok Kumar Pradhan,IIT Kharagpur,IIT Kharagpur,uplc,True
108105179,noc22-ee102,Signal Processing for mm Wave communication for 5G and beyond,Electrical Engineering,Rerun,2022-10-30,12,Prof. Amit Kumar Dutta,IIT Kharagpur,IIT Kharagpur,uplc,True
108103141,noc22-ee103,Microwave Engineering,Electrical Engineering,Rerun,2022-10-30,12,Prof. Ratnajit Bhattacharjee,IIT Guwahati,IIT Guwahati,uplc,False
108103179,noc22-ee104,System Design Through VERILOG,Electrical Engineering,Rerun,2022-09-25,8,Prof. Shaik Rafi Ahamed,IIT Guwahati,IIT Guwahati,uptc,True
108106152,noc22-ee105,Computational Electromagnetics,Electrical Engineering,Rerun,2022-10-30,12,Prof. Uday Khankhoje,IIT Madras,IIT Madras,uplc,True
108106135,noc22-ee106,Introduction to Photonics,Electrical Engineering,Rerun,2022-10-29,12,Prof. Balaji Srinivasan,IIT Madras,IIT Madras,uplc,True
108106083,noc22-ee107,Probability Foundations for Electrical Engineers,Electrical Engineering,Rerun,2022-10-30,12,Prof. Krishna Jagannatham,IIT Madras,IIT Madras,uplc,True
108104092,noc22-ee108,An Introduction to Coding Theory,Electrical Engineering,Rerun,2022-09-25,8,Prof. Adrish Banerjee,IIT Kanpur,IIT Kanpur,uptc,True
108102185,noc22-ee109,Introduction to Electrical Engineering,Electrical Engineering,New,2022-10-29,12,Prof. Bhim Singh,IIT Delhi,IIT Delhi,uplc,False
108105158,noc22-ee11,Analog Electronic Circuits,Electrical Engineering,Rerun,2022-04-24,12,Prof. Pradip Mandal,IIT Kharagpur,IIT Kharagpur,oc,False
108105113,noc22-ee110,Digital Circuits,Electrical Engineering,Rerun,2022-10-29,12,Prof. Santanu Chattopadhyay,IIT Kharagpur,IIT Kharagpur,uplc,False
108105155,noc22-ee111,Electrical Machines - I,Electrical Engineering,Rerun,2022-10-29,12,Prof. Tapas Kumar Bhattacharya,IIT Kharagpur,IIT Kharagpur,uplc,False
108105153,noc22-ee112,Electrical Measurement and Electronic Instruments,Electrical Engineering,Rerun,2022-10-29,12,Prof. Avishek Chatterjee,IIT Kharagpur,IIT Kharagpur,uplc,False
108105112,noc22-ee113,Fundamentals of Electrical Engineering,Electrical Engineering,Rerun,2022-10-29,12,Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,uplc,False
108105154,noc22-ee114,Principles and Techniques of Modern Radar Systems,Electrical Engineering,Rerun,2022-10-29,12,Prof. Amitabha Bhattacharya,IIT Kharagpur,IIT Kharagpur,uplc,True
117105143,noc22-ee115,Analog communication,Electrical Engineering,Rerun,2022-10-29,12,Prof. Goutam Das,IIT Kharagpur,IIT Kharagpur,uplc,False
117105135,noc22-ee116,Digital Image Processing,Electrical Engineering,Rerun,2022-10-29,12,Prof. Prabir Kumar Biswas,IIT Kharagpur,IIT Kharagpur,uplc,True
117105145,noc22-ee117,Digital speech processing,Electrical Engineering,Rerun,2022-09-25,8,Prof. Shyamal Kumar Das Mandal,IIT Kharagpur,IIT Kharagpur,uptc,True
117105144,noc22-ee118,Modern digital communication techniques,Electrical Engineering,Rerun,2022-10-29,12,Prof. Suvra Sekhar Das,IIT Kharagpur,IIT Kharagpur,uplc,True
117105101,noc22-ee119,Pattern Recognition and Application,Electrical Engineering,Rerun,2022-10-29,12,Prof. Prabir Kumar Biswas,IIT Kharagpur,IIT Kharagpur,uplc,True
108105102,noc22-ee12,Microprocessors And Microcontrollers,Electrical Engineering,Rerun,2022-04-23,12,Prof. Santanu Chattopadhyay,IIT Kharagpur,IIT Kharagpur,oc,False
117105140,noc22-ee120,Power System Analysis,Electrical Engineering,Rerun,2022-10-30,12,Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,uplc,True
108106186,noc22-ee121,Fundamentals of Nano and Quantum Photonics,Electrical Engineering,New,2022-10-29,12,Prof. Naresh Kumar Emani,IIIT Hyderabad,IIT Madras,uplc,True
108105185,noc22-ee122,Cognition and its computation,Electrical Engineering,New,2022-10-30,12,"Prof. Sharba Bandyopadhyay
Prof.Rajlakshmi Guha",IIT Kharagpur,IIT Kharagpur,uplc,True
108103185,noc22-ee123,Probability and Random Processes (à¤ªà¥à¤°à¤¾à¤¯à¤¿à¤•à¤¤à¤¾ à¤à¤µà¤‚ à¤¯à¤¾à¤¦à¥ƒà¤šà¥à¤›à¤¿à¤• à¤ªà¥à¤°à¤•à¥à¤°à¤¿à¤¯à¤¾à¤à¤),Electrical Engineering,New,2022-10-30,12,"Prof Rohit Sinha
Prof. Ribhu",IIT Guwahati,IIT Guwahati,uplc,False
108105186,noc22-ee124,Digital Control in Switched Mode Power Converters and FPGA-based Prototyping,Electrical Engineering,New,2022-10-30,12,Prof. Santanu Kapat,IIT Kharagpur,IIT Kharagpur,uplc,True
108105187,noc22-ee125,VLSI Interconnects,Electrical Engineering,New,2022-09-25,8,Prof. Sarang Pendharker,IIT Kharagpur,IIT Kharagpur,uptc,True
108107112,noc22-ee126,Electrical Distribution System Analysis,Electrical Engineering,Rerun,2022-09-25,8,Prof. G. B. Kumbhar,IIT Roorkee,IIT Roorkee,uptc,True
108107128,noc22-ee127,Advance power Electronics and Control,Electrical Engineering,Rerun,2022-09-25,8,Prof. Avik Bhattacharya,IIT Roorkee,IIT Roorkee,uptc,True
108108122,noc22-ee13,Fundamentals of semiconductor devices,Electrical Engineering,Rerun,2022-04-24,12,Prof. Digbijoy N. Nath,IISc Bangalore,IISc Bangalore,oc,False
117101119,noc22-ee14,Microwave Integrated Circuits,Electrical Engineering,Rerun,2022-03-27,8,Prof. Jayanta Mukherjee,IIT Bombay,IIT Bombay,oc,True
108101094,noc22-ee15,Analog Circuits,Electrical Engineering,Rerun,2022-03-27,8,Prof. Jayanta Mukherjee,IIT Bombay,IIT Bombay,oc,False
108102157,noc22-ee16,"High Power Multilevel Converters - Analysis, design and operational issues",Electrical Engineering,Rerun,2022-04-23,12,Prof. Anandarup Das,IIT Delhi,IIT Delhi,oc,True
108105104,noc22-ee17,Power System Engineering,Electrical Engineering,Rerun,2022-04-24,12,Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,oc,False
108105133,noc22-ee18,"Power System Dynamics, Control and Monitoring",Electrical Engineering,Rerun,2022-04-24,12,Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,oc,True
108105101,noc22-ee19,Biomedical Signal Processing,Electrical Engineering,Rerun,2022-04-23,12,Prof. Sudipta Mukhopadhyay,IIT Kharagpur,IIT Kharagpur,oc,True
117105136,noc22-ee20,Spread Spectrum Communications and Jamming,Electrical Engineering,Rerun,2022-04-24,12,Prof. Debarati Sen,IIT Kharagpur,IIT Kharagpur,oc,True
108104157,noc22-ee21,"Fuzzy Sets, Logic and Systems & Applications",Electrical Engineering,Rerun,2022-04-23,12,Prof. Nishchal Kumar Verma,IIT Kanpur,IIT Kanpur,oc,True
108101092,noc22-ee22,Antennas,Electrical Engineering,Rerun,2022-04-23,12,Prof. Girish Kumar,IIT Bombay,IIT Bombay,oc,True
108102113,noc22-ee23,Nonlinear and Adaptive Control,Electrical Engineering,Rerun,2022-03-27,4,Prof. Shubhendu Bhasin,IIT Delhi,IIT Delhi,oc,True
108107098,noc22-ee24,Optimal control,Electrical Engineering,Rerun,2022-03-27,8,Prof. Barjeev Tyagi,IIT Roorkee,IIT Roorkee,oc,True
108108157,noc22-ee25,Electronics equipment integration and Prototype building,Electrical Engineering,Rerun,2022-03-27,8,Prof. N.V Chalapathi Rao,IISc Bangalore,IISc Bangalore,oc,True
108108110,noc22-ee26,Electronics Enclosures Thermal issues,Electrical Engineering,Rerun,2022-04-23,8,Prof. N.V Chalapathi Rao,IISc Bangalore,IISc Bangalore,oc,True
108108111,noc22-ee27,"Integrated Circuits, Mosfets, OP-Amps and their Applications",Electrical Engineering,Rerun,2022-04-23,12,Prof. Hardik Jeetendra Pandya,IISc Bangalore,IISc Bangalore,oc,True
117105134,noc22-ee28,Discrete Time Signal Processing,Electrical Engineering,Rerun,2022-03-27,8,Prof. Mrityunjoy Chakraborty,IIT Kharagpur,IIT Kharagpur,oc,False
108108116,noc22-ee29,Recent Advances in Transmission Insulators,Electrical Engineering,Rerun,2022-03-27,4,Prof. Subba Reddy B,IISc Bangalore,IISc Bangalore,oc,True
108107157,noc22-ee30,Power Quality Improvement Technique,Electrical Engineering,Rerun,2022-03-27,8,Prof. Avik Bhattacharya,IIT Roorkee,IIT Roorkee,oc,True
108106098,noc22-ee31,Control engineering,Electrical Engineering,Rerun,2022-04-23,12,Prof. Ramkrishna Pasumarthy,IIT Madras,IIT Madras,oc,True
108106136,noc22-ee32,Multirate DSP,Electrical Engineering,Rerun,2022-04-23,12,Prof. R. David Koilpillai,IIT Madras,IIT Madras,oc,True
117103148,noc22-ee33,Design of Power Electronic Converters,Electrical Engineering,New,2022-04-23,8,Prof. Shabari Nath,IIT Guwahati,IIT Guwahati,oc,True
117106148,noc22-ee34,Circuit Analysis for Analog Designers,Electrical Engineering,New,2022-04-24,12,Prof. Shanthi Pavan,IIT Madras,IIT Madras,oc,True
117103149,noc22-ee35,Operation and Planning of Power Distribution Systems,Electrical Engineering,New,2022-04-24,12,Prof. Sanjib Ganguly,IIT Guwahati,IIT Guwahati,oc,True
108106165,noc22-ee36,A brief introduction of Micro - Sensors,Electrical Engineering,Rerun,2022-03-27,4,Prof. Santanu Talukder,IISER Bhopal,IIT Madras,oc,True
108106105,noc22-ee37,Analog Ic Design,Electrical Engineering,Rerun,2022-04-24,12,Prof. Aniruddhan.S,IIT Madras,IIT Madras,oc,True
108106158,noc22-ee38,Digital IC Design,Electrical Engineering,Rerun,2022-04-24,12,Prof. Janakiraman,IIT Madras,IIT Madras,oc,True
108106164,noc22-ee39,Linear Dynamical Systems,Electrical Engineering,Rerun,2022-03-27,8,Prof. Tushar Jain,IIT Mandi,IIT Madras,oc,True
108104130,noc22-ee40,Electromagnetic Waves in Guided and Wireless Media,Electrical Engineering,Rerun,2022-04-24,8,Prof. Pradeep Kumar K,IIT Kanpur,IIT Kanpur,oc,True
108106159,noc22-ee41,Power Management Integrated Circuits,Electrical Engineering,Rerun,2022-04-24,12,Prof. Qadeer Ahmad Khan,IIT Madras,IIT Madras,oc,True
108106163,noc22-ee42,Signals and Systems,Electrical Engineering,Rerun,2022-04-24,12,"Prof. Hitesh Shrimali
Prof. Kushal K. Shah",IIT Mandi,IIT Madras,oc,False
108106157,noc22-ee43,Transmission lines and electromagnetic waves,Electrical Engineering,Rerun,2022-04-24,12,Prof. Ananth Krishnan,IIT Madras,IIT Madras,oc,True
117106149,noc22-ee44,Design and Analysis of VLSI Subsystems,Electrical Engineering,New,2022-04-24,12,Prof. Madhav Rao,IIIT Bangalore,IIT Madras,oc,True
108106177,noc22-ee45,Digital System Design,Electrical Engineering,Rerun,2022-04-23,12,Prof. Neeraj Goel,IIT Ropar,IIT Madras,oc,False
117107148,noc22-ee46,Digital Protection of Power System,Electrical Engineering,New,2022-03-27,8,Prof. Bhaveshkumar R. Bhalja,IIT Roorkee,IIT Roorkee,oc,True
117107149,noc22-ee47,Physics of Nanoscale Devices,Electrical Engineering,New,2022-04-23,12,Prof. Vishvendra Singh Poonia,IIT Roorkee,IIT Roorkee,oc,True
108103174,noc22-ee48,Computer Vision and Image Processing – Fundamentals and Applications,Electrical Engineering,Rerun,2022-04-23,12,Prof. M. K. Bhuyan,IIT Guwahati,IIT Guwahati,oc,True
117104129,noc22-ee49,An Introduction to Information Theory,Electrical Engineering,Rerun,2022-03-27,8,Prof. Adrish Banerjee,IIT Kanpur,IIT Kanpur,oc,True
108108147,noc22-ee50,Sensors and Actuators,Electrical Engineering,Rerun,2022-04-24,12,Prof. Hardik Jeetendra Pandya,IISc Bangalore,IISc Bangalore,oc,True
108108174,noc22-ee51,Photonic integrated circuit,Electrical Engineering,Rerun,2022-04-23,12,Prof. Shankar Kumar Selvaraja,IISc Bangalore,IISc Bangalore,oc,True
-2147483648,noc22-ee52,Basic Building Blocks of Microwave Engineering & Design Principles of RF And Microwave Filters And Amplifiers,Electrical Engineering,Rerun,2022-03-27,8,Prof. Amitabha Bhattacharya,IIT Kharagpur,IIT Kharagpur,oc,False
108102121,noc22-ee53,Electric Vehicles - Part 1,Electrical Engineering,Rerun,2022-04-24,4,Prof. Amit Jain,IIT Delhi,IIT Delhi,oc,True
108105103,noc22-ee54,Deep Learning for Visual Computing,Electrical Engineering,Rerun,2022-04-24,12,Prof. Debdoot Sheet,IIT Kharagpur,IIT Kharagpur,oc,True
108105132,noc22-ee55,Digital Electronic Circuits,Electrical Engineering,Rerun,2022-04-23,12,Prof. Goutam Saha,IIT Kharagpur,IIT Kharagpur,oc,False
108105134,noc22-ee56,Evolution Of Air Interface Towards 5G,Electrical Engineering,Rerun,2022-04-23,8,Prof. Suvra Sekhar Das,IIT Kharagpur,IIT Kharagpur,oc,True
108105157,noc22-ee57,VLSI Signal Processing,Electrical Engineering,Rerun,2022-04-24,8,Prof. Mrityunjoy Chakraborty,IIT Kharagpur,IIT Kharagpur,oc,True
108105118,noc22-ee58,Architectural Design of Digital Integrated Circuits,Electrical Engineering,Rerun,2022-04-23,12,Prof. Indranil Hatai,IIT Kharagpur,IIT Kharagpur,oc,True
127105225,noc22-ee59,Biophotonics,Electrical Engineering,Rerun,2022-04-24,12,Prof. Basudev Lahiri,IIT Kharagpur,IIT Kharagpur,oc,True
108103158,noc22-ee60,Statistical Signal Processing,Electrical Engineering,Rerun,2022-04-23,12,Prof. Prabin Kumar Bora,IIT Guwahati,IIT Guwahati,oc,True
117105148,noc22-ee61,Communication Networks,Electrical Engineering,New,2022-04-24,12,Prof. Goutam Das,IIT Kharagpur,IIT Kharagpur,oc,True
117105149,noc22-ee62,Signal Processing Techniques And Its Applications,Electrical Engineering,New,2022-04-24,12,Prof. Shyamal Kumar Das Mandal,IIT Kharagpur,IIT Kharagpur,oc,True
108105114,noc22-ee63,Analysis and Design Principles of Microwave Antennas,Electrical Engineering,Rerun,2022-04-23,8,Prof. Amitabha Bhattacharya,IIT Kharagpur,IIT Kharagpur,oc,False
108105091,noc22-ee64,Medical Image Analysis,Electrical Engineering,Rerun,2022-04-24,4,Prof. Debdoot Sheet,IIT Kharagpur,IIT Kharagpur,oc,True
117105132,noc22-ee65,Fundamentals of MIMO Wireless Communication,Electrical Engineering,Rerun,2022-03-27,8,Prof. Suvra Sekhar Das,IIT Kharagpur,IIT Kharagpur,oc,True
117108148,noc22-ee66,Neural Science for Engineers,Electrical Engineering,New,2022-04-24,12,Prof. Vikas V ,IISc & Nimhans,IISc Bangalore,oc,True
108106173,noc22-ee67,Optical Fiber Sensors,Electrical Engineering,Rerun,2022-04-24,12,Prof Balaji Srinivasan ,IIT Madras,IIT Madras,oc,True
108104099,noc22-ee68,Applied Electromagnetics For Engineers,Electrical Engineering,Rerun,2022-10-30,12,Prof. Pradeep Kumar,IIT Kanpur,IIT Kanpur,uplc,False
108104087,noc22-ee69,Electromagnetic Theory,Electrical Engineering,Rerun,2022-10-29,12,Prof. Pradeep Kumar K,IIT Kanpur,IIT Kanpur,uplc,True
117108141,noc22-ee71,Design of photovoltaic systems,Electrical Engineering,Rerun,2022-10-30,12,Prof. L Umanand,IISc Bangalore,IISc Bangalore,uplc,True
117104115,noc22-ee72,Principles of Signal Estimation for MIMO/ OFDM Wireless Communication,Electrical Engineering,Rerun,2022-10-30,12,Prof. Aditya K. Jagannatham,IIT Kanpur,IIT Kanpur,uplc,True
108104098,noc22-ee73,Principles of Communication Systems - II,Electrical Engineering,Rerun,2022-09-25,8,Prof. Aditya K. Jagannatham,IIT Kanpur,IIT Kanpur,uptc,False
108102112,noc22-ee74,Analog Electronic Circuits,Electrical Engineering,Rerun,2022-10-30,12,Prof. Shouribrata chatterjee,IIT Delhi,IIT Delhi,uplc,False
117108140,noc22-ee75,Enclosure design of electronics equipment,Electrical Engineering,Rerun,2022-10-30,12,Prof. N. V Chalapathi Rao,IISc Bangalore,IISc Bangalore,uplc,True
108108113,noc22-ee76,Fabrication Techniques for MEMs-based sensors : clinical perspective,Electrical Engineering,Rerun,2022-10-30,12,Prof. Hardik Pandya,IISc Bangalore,IISc Bangalore,uplc,True
108108124,noc22-ee77,Electronic Systems for Cancer Diagnosis,Electrical Engineering,Rerun,2022-10-30,12,Prof. Hardik Jeetendra Pandya,IISc Bangalore,IISc Bangalore,uplc,True
108107107,noc22-ee78,Basics of software defined Radios,Electrical Engineering,Rerun,2022-09-25,4,Prof. Meenakshi Rawat,IIT Roorkee,IIT Roorkee,upsc,True
117104128,noc22-ee79,Digital Switching - I,Electrical Engineering,Rerun,2022-09-25,8,Prof. Y. N. Singh,IIT Kanpur,IIT Kanpur,uptc,True
108107143,noc22-ee81,Dc Microgrid and control systems,Electrical Engineering,Rerun,2022-09-25,8,Prof. Avik Bhattacharya,IIT Roorkee,IIT Roorkee,uptc,True
108107113,noc22-ee82,Introduction to Smart Grid,Electrical Engineering,Rerun,2022-09-25,8,"Prof. N. P. Padhy, Prof. Premalata Jena",IIT Roorkee,IIT Roorkee,uptc,True
108106098,noc22-ee83,Control engineering,Electrical Engineering,Rerun,2022-10-29,12,Prof. Ramkrishna Pasumarthy,IIT Madras,IIT Madras,uplc,True
108106150,noc22-ee84,Linear Systems Theory,Electrical Engineering,Rerun,2022-10-29,12,Prof. Ramkrishna Pasumarthy,IIT Madras,IIT Madras,uplc,True
106106167,noc22-ee85,Introduction to Wireless and Cellular Communications,Electrical Engineering,Rerun,2022-10-30,12,Prof. David Koilpillai,IIT Madras,IIT Madras,uplc,True
108106168,noc22-ee86,Image Signal Processing,Electrical Engineering,Rerun,2022-10-30,12,Prof. A. N. Rajagopalan,IIT Madras,IIT Madras,uplc,True
108108167,noc22-ee87,Introductory Neuroscience & Neuro-Instrumentation,Electrical Engineering,Rerun,2022-10-30,12,Prof. Mahesh Jayachandra,IISc Bangalore,IISc Bangalore,uplc,True
108106167,noc22-ee88,Fiber Optic Communication Technology,Electrical Engineering,Rerun,2022-10-29,12,Prof. Deepa Venkitesh,IIT Madras,IIT Madras,uplc,True
108101185,noc22-ee89,Stochastic control and communication,Electrical Engineering,New,2022-10-29,12,Prof. Ankur A. Kulkarni,IIT Bombay,IIT Bombay,uplc,True
117106108,noc22-ee90,Basic Electrical Circuits,Electrical Engineering,Rerun,2022-10-29,12,Prof. Gajendranath Chowdary( Prof. Nagendra Krishnapura ),IIT Madras,IIT Madras,uplc,False
108106181,noc22-ee91,Introduction to Semiconductor Devices,Electrical Engineering,Rerun,2022-10-30,12,Prof. Naresh Kumar Emani,IIT Hyderabad,IIT Madras,uplc,False
108106184,noc22-ee92,Phase-locked loops,Electrical Engineering,New,2022-10-29,12,Prof. Saurabh Saxena,IIT Madras,IIT Madras,uplc,True
108104139,noc22-ee93,Basic Electric Circuits,Electrical Engineering,Rerun,2022-10-30,12,Prof. Ankush Sharma,IIT Kanpur,IIT Kanpur,uplc,False
108104140,noc22-ee94,Fundamentals of Electric Drives,Electrical Engineering,Rerun,2022-09-25,8,Prof. Shyama Prasad Das,IIT Kanpur,IIT Kanpur,uptc,True
108108181,noc22-ee95,Concentration inequalities,Electrical Engineering,Rerun,2022-09-25,8,"Prof. Aditya Gopalan
Prof. Himanshu tyagi",IISc Bangalore,IISc Bangalore,uptc,True
108108180,noc22-ee96,Mathematical Aspects of Biomedical Electronic System Design,Electrical Engineering,Rerun,2022-10-29,12,Prof. Chandramani Singh,IISc Bangalore,IISc Bangalore,uplc,True
108108112,noc22-ee97,Semiconductor Devices and Circuits,Electrical Engineering,Rerun,2022-10-29,12,Prof. Sanjiv Sambandan,IISc Bangalore,IISc Bangalore,uplc,True
108108099,noc22-ee98,Advances in UHV Transmission and Distribution,Electrical Engineering,Rerun,2022-09-25,8,Prof. Subbba Reddy B,IISc Bangalore,IISc Bangalore,uptc,True
108108185,noc22-ee99,Real-Time Digital Signal Processing,Electrical Engineering,New,2022-10-29,12,Prof. Rathna G N,IISc Bangalore,IISc Bangalore,uplc,True
